"Date","Price","Open","High","Low","Vol.","Change %"
"11/27/2024","29,846.04","30,284.35","30,300.75","29,846.04","71.74M","-1.45%"
"11/26/2024","30,284.35","30,270.51","30,351.88","30,167.29","74.56M","0.05%"
"11/25/2024","30,270.51","30,397.22","30,585.38","30,169.38","90.97M","-0.42%"
"11/24/2024","30,397.22","30,631.80","30,779.96","30,397.22","63.37M","-0.77%"
"11/21/2024","30,631.80","30,587.99","30,795.30","30,587.99","72.73M","0.14%"
"11/20/2024","30,587.99","30,688.30","30,783.53","30,503.57","70.14M","-0.33%"
"11/19/2024","30,688.30","30,864.34","30,898.74","30,688.30","80.67M","-0.57%"
"11/18/2024","30,864.34","31,252.07","31,359.65","30,864.34","105.24M","-1.24%"
"11/17/2024","31,252.07","31,462.21","31,492.51","31,205.36","71.16M","-0.67%"
"11/14/2024","31,462.21","31,433.01","31,582.09","31,433.01","67.68M","0.09%"
"11/13/2024","31,433.01","31,582.39","31,687.73","31,424.67","105.89M","-0.47%"
"11/12/2024","31,582.39","31,621.29","31,799.44","31,489.03","167.84M","-0.12%"
"11/11/2024","31,621.29","31,394.33","31,621.29","31,394.33","137.86M","0.72%"
"11/10/2024","31,394.33","31,267.47","31,514.62","31,267.47","76.67M","0.41%"
"11/07/2024","31,267.47","31,045.26","31,370.65","31,045.26","119.51M","0.72%"
"11/06/2024","31,045.26","30,793.94","31,120.58","30,793.94","110.76M","0.82%"
"11/05/2024","30,793.94","30,650.04","30,820.95","30,650.04","72.75M","0.47%"
"11/04/2024","30,650.04","30,833.13","31,074.49","30,650.04","103.53M","-0.59%"
"11/03/2024","30,833.13","30,658.00","30,978.78","30,658.00","84.75M","0.57%"
"10/31/2024","30,658.00","30,371.26","30,732.59","30,371.26","103.80M","0.94%"
"10/30/2024","30,371.26","30,619.96","30,725.27","30,371.26","75.96M","-0.81%"
"10/29/2024","30,619.96","30,773.53","30,856.05","30,527.47","113.22M","-0.50%"
"10/28/2024","30,773.53","30,812.23","30,980.91","30,634.32","110.30M","-0.13%"
"10/27/2024","30,812.23","30,552.82","30,904.96","30,552.82","86.75M","0.85%"
"10/24/2024","30,552.82","30,414.05","30,627.30","30,359.83","113.79M","0.46%"
"10/23/2024","30,414.05","30,427.35","30,587.73","30,327.55","177.85M","-0.04%"
"10/22/2024","30,427.35","30,445.20","30,537.27","30,220.55","109.90M","-0.06%"
"10/21/2024","30,445.20","29,528.79","30,445.20","29,180.44","125.78M","3.10%"
"10/20/2024","29,528.79","30,143.86","30,287.25","29,528.79","113.33M","-2.04%"
"10/17/2024","30,143.86","30,545.11","30,604.91","30,100.35","98.48M","-1.31%"
"10/16/2024","30,545.11","30,584.24","31,039.77","30,545.11","147.53M","-0.13%"
"10/15/2024","30,584.24","30,273.06","30,620.50","30,273.06","109.36M","1.03%"
"10/14/2024","30,273.06","29,954.12","30,343.53","29,676.93","126.14M","1.06%"
"10/13/2024","29,954.12","30,762.32","30,884.12","29,795.11","120.40M","-2.63%"
"10/10/2024","30,762.32","31,175.43","31,332.83","30,762.32","155.59M","-1.33%"
"10/09/2024","31,175.43","30,851.63","31,206.34","30,654.70","110.69M","1.05%"
"10/08/2024","30,851.63","31,819.16","31,820.56","30,453.60","210.63M","-3.04%"
"10/07/2024","31,819.16","31,720.50","32,184.68","31,720.50","146.24M","0.31%"
"10/03/2024","31,720.50","31,332.73","31,720.50","31,332.73","141.78M","1.24%"
"10/02/2024","31,332.73","31,866.06","31,866.06","31,253.63","178.63M","-1.67%"
"10/01/2024","31,866.06","31,587.04","31,915.26","31,587.04","180.61M","0.88%"
"09/30/2024","31,587.04","31,459.09","31,720.84","31,444.57","163.40M","0.41%"
"09/29/2024","31,459.09","31,276.91","31,580.62","31,276.91","168.33M","0.58%"
"09/26/2024","31,276.91","31,250.64","31,475.03","31,205.35","180.43M","0.08%"
"09/25/2024","31,250.64","30,871.10","31,250.64","30,871.10","184.16M","1.23%"
"09/24/2024","30,871.10","31,022.54","31,087.83","30,818.94","95.51M","-0.49%"
"09/23/2024","31,022.54","31,038.41","31,202.71","30,944.45","166.44M","-0.05%"
"09/22/2024","31,038.41","30,937.69","31,161.15","30,937.69","159.41M","0.33%"
"09/19/2024","30,937.69","30,342.46","30,937.69","30,342.46","228.03M","1.96%"
"09/18/2024","30,342.46","30,159.15","30,360.47","30,096.97","133.81M","0.61%"
"09/17/2024","30,159.15","30,260.24","30,459.87","30,126.74","141.33M","-0.33%"
"09/16/2024","30,260.24","30,497.83","30,711.86","30,258.70","116.11M","-0.78%"
"09/12/2024","30,497.83","30,485.63","30,689.90","30,471.66","148.05M","0.04%"
"09/11/2024","30,485.63","30,104.35","30,565.10","29,803.14","167.44M","1.27%"
"09/10/2024","30,104.35","30,374.96","30,511.83","30,075.24","152.49M","-0.89%"
"09/09/2024","30,374.96","30,273.73","30,520.34","30,227.11","123.22M","0.33%"
"09/08/2024","30,273.73","31,029.70","31,033.57","30,273.73","135.31M","-2.44%"
"09/05/2024","31,029.70","30,998.19","31,177.10","30,979.99","131.52M","0.10%"
"09/04/2024","30,998.19","31,018.48","31,018.48","30,648.74","146.31M","-0.07%"
"09/03/2024","31,018.48","30,731.98","31,161.86","30,722.75","172.42M","0.93%"
"09/02/2024","30,731.98","30,902.88","31,221.69","30,706.47","266.52M","-0.55%"
"09/01/2024","30,902.88","30,774.19","31,174.48","30,774.19","306.78M","0.42%"
"08/29/2024","30,774.19","30,709.59","30,910.31","30,614.05","310.76M","0.21%"
"08/28/2024","30,709.59","30,363.15","30,742.82","30,363.15","176.23M","1.14%"
"08/27/2024","30,363.15","30,133.81","30,570.71","30,072.37","315.52M","0.76%"
"08/26/2024","30,133.81","30,073.95","30,304.76","29,952.80","275.22M","0.20%"
"08/25/2024","30,073.95","30,141.08","30,196.31","29,999.88","181.40M","-0.22%"
"08/22/2024","30,141.08","29,914.29","30,142.57","29,845.01","229.67M","0.76%"
"08/21/2024","29,914.29","29,915.24","30,020.32","29,756.62","230.50M","0.00%"
"08/20/2024","29,915.24","29,320.18","29,915.24","29,320.18","154.36M","2.03%"
"08/19/2024","29,320.18","29,460.24","29,532.82","29,240.01","146.77M","-0.48%"
"08/18/2024","29,460.24","29,629.14","29,798.38","29,409.54","172.24M","-0.57%"
"08/15/2024","29,629.14","29,567.00","29,833.68","29,465.90","167.45M","0.21%"
"08/14/2024","29,567.00","29,331.04","29,667.94","29,331.04","113.77M","0.80%"
"08/13/2024","29,331.04","29,706.70","29,792.04","29,304.88","97.34M","-1.26%"
"08/12/2024","29,706.70","29,532.67","30,007.23","29,532.67","197.27M","0.59%"
"08/11/2024","29,532.67","28,750.82","29,579.57","28,750.82","154.19M","2.72%"
"08/08/2024","28,750.82","28,628.19","28,971.02","28,488.65","107.59M","0.43%"
"08/07/2024","28,628.19","28,210.41","28,628.19","28,210.41","110.71M","1.48%"
"08/06/2024","28,210.41","27,840.64","28,291.84","27,840.64","89.07M","1.33%"
"08/05/2024","27,840.64","28,503.63","28,503.63","27,125.63","172.98M","-2.33%"
"08/04/2024","28,503.63","29,359.87","29,359.87","28,262.64","133.32M","-2.92%"
"08/01/2024","29,359.87","29,378.82","29,674.40","29,332.43","158.03M","-0.06%"
"07/31/2024","29,378.82","29,039.42","29,386.84","29,039.42","142.45M","1.17%"
"07/30/2024","29,039.42","28,851.23","29,039.42","28,851.23","185.99M","0.65%"
"07/29/2024","28,851.23","29,036.32","29,317.14","28,851.23","186.27M","-0.64%"
"07/28/2024","29,036.32","29,090.57","29,148.17","28,949.91","155.65M","-0.19%"
"07/24/2024","29,090.57","29,195.24","29,375.40","29,057.85","206.43M","-0.36%"
"07/23/2024","29,195.24","28,992.34","29,285.83","28,924.59","218.38M","0.70%"
"07/22/2024","28,992.34","28,783.24","29,221.54","28,783.24","264.05M","0.73%"
"07/21/2024","28,783.24","28,653.85","28,896.49","28,626.86","284.50M","0.45%"
"07/18/2024","28,653.85","28,340.42","28,832.77","28,340.42","247.02M","1.11%"
"07/17/2024","28,340.42","27,828.92","28,345.92","27,828.92","156.30M","1.84%"
"07/16/2024","27,828.92","27,952.04","28,094.99","27,786.44","151.67M","-0.44%"
"07/15/2024","27,952.04","28,042.06","28,197.34","27,917.53","160.54M","-0.32%"
"07/14/2024","28,042.06","28,287.98","28,531.84","27,997.98","179.91M","-0.87%"
"07/10/2024","28,287.98","28,466.24","28,702.04","28,268.95","200.41M","-0.63%"
"07/09/2024","28,466.24","28,411.87","28,518.10","28,258.93","152.94M","0.19%"
"07/08/2024","28,411.87","28,602.14","28,886.74","28,344.00","215.76M","-0.67%"
"07/07/2024","28,602.14","28,364.79","28,864.33","28,363.37","241.13M","0.84%"
"07/04/2024","28,364.79","28,161.17","28,460.63","28,151.67","163.64M","0.72%"
"07/03/2024","28,161.17","27,985.89","28,374.37","27,985.89","227.05M","0.63%"
"07/02/2024","27,985.89","27,969.59","28,174.67","27,925.42","299.38M","0.06%"
"07/01/2024","27,969.59","27,766.27","28,139.44","27,766.27","212.53M","0.73%"
"06/27/2024","27,766.27","27,500.56","27,938.98","27,499.63","270.23M","0.97%"
"06/26/2024","27,500.56","27,264.23","27,600.92","27,238.03","380.97M","0.87%"
"06/25/2024","27,264.23","26,902.40","27,269.92","26,747.87","143.56M","1.34%"
"06/24/2024","26,902.40","27,062.37","27,308.21","26,902.40","183.49M","-0.59%"
"06/23/2024","27,062.37","26,417.60","27,087.87","26,417.60","188.27M","2.44%"
"06/13/2024","26,417.60","26,133.39","26,556.76","26,133.39","151.23M","1.09%"
"06/12/2024","26,133.39","26,082.29","26,303.47","26,037.58","142.23M","0.20%"
"06/11/2024","26,082.29","25,896.56","26,350.16","25,869.99","219.08M","0.72%"
"06/10/2024","25,896.56","25,659.13","25,896.56","25,508.57","117.66M","0.93%"
"06/09/2024","25,659.13","26,428.65","26,457.59","25,652.74","168.34M","-2.91%"
"06/06/2024","26,428.65","26,634.30","26,656.15","26,356.42","140.62M","-0.77%"
"06/05/2024","26,634.30","26,973.00","26,973.00","26,241.88","240.86M","-1.26%"
"06/04/2024","26,973.00","26,834.47","27,170.91","26,834.47","246.29M","0.52%"
"06/03/2024","26,834.47","26,869.85","27,003.04","26,760.84","267.86M","-0.13%"
"06/02/2024","26,869.85","26,922.76","27,140.20","26,753.70","225.28M","-0.20%"
"05/30/2024","26,922.76","27,089.68","27,116.25","26,683.97","352.59M","-0.62%"
"05/29/2024","27,089.68","27,194.51","27,391.88","26,976.21","241.35M","-0.39%"
"05/28/2024","27,194.51","27,287.31","27,296.89","26,822.88","277.39M","-0.34%"
"05/27/2024","27,287.31","27,539.21","27,689.14","27,276.94","268.81M","-0.91%"
"05/26/2024","27,539.21","27,205.14","27,584.50","27,205.14","274.59M","1.23%"
"05/23/2024","27,205.14","27,227.44","27,415.59","27,196.78","236.42M","-0.08%"
"05/22/2024","27,227.44","27,224.80","27,442.67","26,963.82","213.13M","0.01%"
"05/21/2024","27,224.80","27,228.85","27,615.87","27,224.80","268.04M","-0.01%"
"05/20/2024","27,228.85","27,315.83","27,636.62","27,170.62","214.79M","-0.32%"
"05/19/2024","27,315.83","26,142.84","27,333.91","26,142.84","251.25M","4.49%"
"05/16/2024","26,142.84","25,316.08","26,165.90","25,316.08","258.88M","3.27%"
"05/15/2024","25,316.08","25,339.77","25,480.97","25,169.92","248.41M","-0.09%"
"05/14/2024","25,339.77","25,381.25","25,654.34","25,216.27","181.40M","-0.16%"
"05/13/2024","25,381.25","25,155.92","25,388.04","24,771.85","226.23M","0.90%"
"05/12/2024","25,155.92","26,003.16","26,265.08","24,972.47","258.17M","-3.26%"
"05/09/2024","26,003.16","25,988.93","26,273.69","25,844.98","257.58M","0.05%"
"05/08/2024","25,988.93","26,429.69","26,939.91","25,889.58","385.04M","-1.67%"
"05/07/2024","26,429.69","26,113.71","26,429.69","25,638.50","240.20M","1.21%"
"05/02/2024","26,113.71","25,270.55","26,168.25","25,188.67","189.62M","3.34%"
"05/01/2024","25,270.55","24,448.73","25,296.02","24,193.87","182.43M","3.36%"
"04/30/2024","24,448.73","26,011.28","26,097.30","24,409.83","264.22M","-6.01%"
"04/29/2024","26,011.28","24,639.63","26,011.28","24,637.16","220.16M","5.57%"
"04/28/2024","24,639.63","25,917.59","26,005.67","24,639.63","208.46M","-4.93%"
"04/24/2024","25,917.59","26,777.05","26,785.06","25,502.32","338.66M","-3.21%"
"04/23/2024","26,777.05","28,144.22","28,167.48","26,755.19","305.68M","-4.86%"
"04/22/2024","28,144.22","28,623.39","28,849.68","28,144.22","227.62M","-1.67%"
"04/21/2024","28,623.39","28,332.65","28,941.42","28,332.65","260.23M","1.03%"
"04/18/2024","28,332.65","29,667.71","30,072.10","27,796.10","385.15M","-4.50%"
"04/17/2024","29,667.71","29,400.84","29,867.36","29,400.57","295.53M","0.91%"
"04/16/2024","29,400.84","29,616.47","29,797.23","29,387.73","344.62M","-0.73%"
"04/15/2024","29,616.47","28,503.75","29,664.30","28,503.75","248.38M","3.90%"
"04/08/2024","28,503.75","28,151.66","28,555.11","28,130.53","119.88M","1.25%"
"04/07/2024","28,151.66","28,506.16","28,894.44","28,151.66","185.41M","-1.24%"
"04/04/2024","28,506.16","27,937.22","28,618.34","27,937.22","214.65M","2.04%"
"04/03/2024","27,937.22","27,934.36","27,978.76","27,643.50","141.80M","0.01%"
"04/02/2024","27,934.36","28,297.17","28,659.08","27,934.36","217.54M","-1.28%"
"04/01/2024","28,297.17","26,883.39","28,297.17","26,883.39","199.76M","5.26%"
"03/31/2024","26,883.39","27,559.35","27,631.72","26,746.24","148.32M","-2.45%"
"03/28/2024","27,559.35","28,224.37","28,224.37","27,559.35","151.06M","-2.36%"
"03/27/2024","28,224.37","29,057.50","29,114.08","28,054.18","160.63M","-2.87%"
"03/26/2024","29,057.50","29,344.46","29,538.43","28,997.13","211.16M","-0.98%"
"03/25/2024","29,344.46","29,060.02","29,344.46","28,935.94","196.53M","0.98%"
"03/24/2024","29,060.02","29,054.96","29,381.38","28,764.76","224.61M","0.02%"
"03/21/2024","29,054.96","28,589.37","29,096.93","28,280.76","258.51M","1.63%"
"03/20/2024","28,589.37","28,675.70","29,229.67","28,542.99","177.69M","-0.30%"
"03/19/2024","28,675.70","29,091.29","29,091.29","28,167.52","206.62M","-1.43%"
"03/18/2024","29,091.29","31,061.88","31,065.50","29,091.29","250.35M","-6.34%"
"03/17/2024","31,061.88","31,316.43","31,781.24","31,061.88","260.29M","-0.81%"
"03/14/2024","31,316.43","31,013.88","31,594.31","29,959.19","215.08M","0.98%"
"03/13/2024","31,013.88","32,661.61","32,746.61","30,485.21","324.64M","-5.04%"
"03/12/2024","32,661.61","33,382.51","33,382.51","31,979.55","249.44M","-2.16%"
"03/11/2024","33,382.51","32,919.95","34,499.42","32,919.95","357.31M","1.41%"
"03/10/2024","32,919.95","31,300.54","33,062.98","31,300.54","396.58M","5.17%"
"03/07/2024","31,300.54","29,743.11","31,300.54","29,743.11","287.31M","5.24%"
"03/06/2024","29,743.11","30,668.89","32,217.79","29,743.11","433.39M","-3.02%"
"03/05/2024","30,668.89","30,542.33","31,162.75","30,142.07","371.97M","0.41%"
"03/04/2024","30,542.33","29,058.33","30,643.95","29,058.33","364.84M","5.11%"
"03/03/2024","29,058.33","28,964.41","29,398.57","28,564.79","198.12M","0.32%"
"02/29/2024","28,964.41","28,876.46","29,195.67","28,358.83","233.53M","0.30%"
"02/28/2024","28,876.46","29,205.16","29,792.91","28,876.46","288.02M","-1.13%"
"02/27/2024","29,205.16","28,931.92","30,035.83","28,931.92","475.08M","0.94%"
"02/26/2024","28,931.92","27,840.86","29,341.16","27,806.45","432.94M","3.92%"
"02/25/2024","27,840.86","29,309.73","29,309.73","27,106.26","500.65M","-5.01%"
"02/22/2024","29,309.73","29,292.05","29,475.80","29,211.75","227.96M","0.06%"
"02/21/2024","29,292.05","29,330.66","29,497.60","29,150.82","302.29M","-0.13%"
"02/20/2024","29,330.66","29,452.40","29,660.61","29,323.75","500.74M","-0.41%"
"02/19/2024","29,452.40","29,125.57","29,498.39","29,104.68","354.35M","1.12%"
"02/18/2024","29,125.57","28,926.15","29,178.09","28,926.15","388.16M","0.69%"
"02/15/2024","28,926.15","28,874.99","29,073.30","28,810.56","481.27M","0.18%"
"02/14/2024","28,874.99","28,604.54","28,973.34","28,604.54","503.06M","0.95%"
"02/13/2024","28,604.54","28,494.72","28,836.39","28,306.56","353.48M","0.39%"
"02/12/2024","28,494.72","28,199.04","28,690.51","27,682.75","208.06M","1.05%"
"02/11/2024","28,199.04","28,411.41","28,621.86","27,972.28","267.02M","-0.75%"
"02/08/2024","28,411.41","27,905.95","28,411.41","27,864.33","243.43M","1.81%"
"02/07/2024","27,905.95","27,270.63","28,281.10","27,270.63","278.98M","2.33%"
"02/06/2024","27,270.63","27,665.75","27,881.32","27,034.49","367.85M","-1.43%"
"02/05/2024","27,665.75","27,573.50","27,902.36","27,501.60","338.56M","0.33%"
"02/04/2024","27,573.50","28,434.37","28,477.74","27,162.86","224.42M","-3.03%"
"02/01/2024","28,434.37","28,281.91","28,486.91","26,465.07","241.29M","0.54%"
"01/31/2024","28,281.91","30,347.30","30,695.60","28,224.41","415.49M","-6.81%"
"01/30/2024","30,347.30","29,227.79","30,347.30","29,193.92","324.39M","3.83%"
"01/29/2024","29,227.79","28,625.76","29,430.92","28,625.76","281.64M","2.10%"
"01/28/2024","28,625.76","27,666.18","28,847.92","27,666.18","303.44M","3.47%"
"01/24/2024","27,666.18","27,587.00","27,702.46","27,467.36","345.10M","0.29%"
"01/23/2024","27,587.00","28,050.33","28,102.33","27,536.52","434.08M","-1.65%"
"01/22/2024","28,050.33","27,719.37","28,120.90","27,719.37","489.31M","1.19%"
"01/21/2024","27,719.37","26,842.67","27,741.56","26,842.67","249.24M","3.27%"
"01/18/2024","26,842.67","26,758.26","26,931.61","26,670.26","194.42M","0.32%"
"01/17/2024","26,758.26","26,938.14","27,166.98","26,756.70","266.31M","-0.67%"
"01/16/2024","26,938.14","26,250.73","26,938.14","26,250.73","290.36M","2.62%"
"01/15/2024","26,250.73","25,974.84","26,377.36","25,974.84","201.50M","1.06%"
"01/14/2024","25,974.84","25,519.25","25,996.31","25,519.25","154.23M","1.79%"
"01/11/2024","25,519.25","25,466.75","25,576.13","25,367.83","170.77M","0.21%"
"01/10/2024","25,466.75","25,589.99","25,708.30","25,466.75","163.37M","-0.48%"
"01/09/2024","25,589.99","25,344.63","25,622.96","25,344.63","206.91M","0.97%"
"01/08/2024","25,344.63","25,350.28","25,495.50","25,278.23","149.77M","-0.02%"
"01/04/2024","25,350.28","25,408.51","25,478.96","25,323.85","189.08M","-0.23%"
"01/03/2024","25,408.51","25,501.94","25,653.23","25,381.93","309.40M","-0.37%"
"01/02/2024","25,501.94","24,894.26","25,501.94","24,894.26","184.29M","2.44%"
"12/31/2023","24,894.26","24,691.43","25,144.43","24,691.43","146.38M","0.82%"
"12/28/2023","24,691.43","24,351.12","25,780.70","24,351.12","199.10M","1.40%"
"12/27/2023","24,351.12","23,994.54","24,481.08","23,994.54","178.66M","1.49%"
"12/26/2023","23,994.54","24,226.68","24,408.08","23,857.50","229.16M","-0.96%"
"12/25/2023","24,226.68","23,822.17","24,262.07","23,728.23","163.86M","1.70%"
"12/24/2023","23,822.17","24,305.09","24,579.60","23,822.17","153.02M","-1.99%"
"12/21/2023","24,305.09","24,837.56","25,077.59","24,261.88","172.27M","-2.14%"
"12/20/2023","24,837.56","25,076.42","25,263.79","24,831.11","122.18M","-0.95%"
"12/19/2023","25,076.42","25,334.09","25,532.20","25,076.42","194.99M","-1.02%"
"12/18/2023","25,334.09","24,792.14","25,422.08","24,792.14","204.88M","2.19%"
"12/17/2023","24,792.14","24,722.82","24,979.60","24,722.82","152.26M","0.28%"
"12/14/2023","24,722.82","24,773.92","25,056.43","24,722.82","239.11M","-0.21%"
"12/13/2023","24,773.92","24,071.66","24,828.13","24,071.66","210.27M","2.92%"
"12/12/2023","24,071.66","24,182.06","24,414.73","23,968.87","203.89M","-0.46%"
"12/11/2023","24,182.06","24,189.83","24,260.98","23,941.25","249.97M","-0.03%"
"12/10/2023","24,189.83","24,686.16","24,773.06","24,189.83","231.64M","-2.01%"
"12/07/2023","24,686.16","24,703.55","24,712.70","24,055.32","234.73M","-0.07%"
"12/06/2023","24,703.55","25,127.91","25,311.40","24,702.38","280.24M","-1.69%"
"12/05/2023","25,127.91","25,265.41","25,446.14","24,977.73","399.97M","-0.54%"
"12/04/2023","25,265.41","24,571.98","25,323.48","24,571.98","357.89M","2.82%"
"12/03/2023","24,571.98","24,735.39","24,809.93","24,491.70","227.29M","-0.66%"
"11/30/2023","24,735.39","24,759.16","25,017.01","24,416.90","281.86M","-0.10%"
"11/29/2023","24,759.16","25,121.73","25,204.84","24,553.42","299.24M","-1.44%"
"11/28/2023","25,121.73","25,905.54","25,930.12","25,121.73","273.85M","-3.03%"
"11/27/2023","25,905.54","25,300.32","25,945.58","25,300.32","376.14M","2.39%"
"11/26/2023","25,300.32","25,519.49","25,743.23","25,241.52","302.67M","-0.86%"
"11/23/2023","25,519.49","25,029.57","25,563.41","25,029.57","329.53M","1.96%"
"11/22/2023","25,029.57","24,774.04","25,098.40","24,774.04","227.89M","1.03%"
"11/21/2023","24,774.04","24,760.02","24,774.04","24,517.90","216.01M","0.06%"
"11/20/2023","24,760.02","24,899.59","25,337.90","24,726.00","242.59M","-0.56%"
"11/19/2023","24,899.59","24,383.27","24,958.79","24,383.27","270.69M","2.12%"
"11/16/2023","24,383.27","24,138.80","24,451.71","24,138.80","294.70M","1.01%"
"11/15/2023","24,138.80","23,894.06","24,196.97","23,894.06","274.90M","1.02%"
"11/14/2023","23,894.06","23,954.96","24,216.58","23,842.85","298.91M","-0.25%"
"11/13/2023","23,954.96","23,910.66","24,073.77","23,694.68","182.09M","0.19%"
"11/12/2023","23,910.66","24,312.92","24,473.74","23,857.08","233.34M","-1.65%"
"11/09/2023","24,312.92","23,986.56","24,543.08","23,986.56","290.75M","1.36%"
"11/08/2023","23,986.56","23,393.41","24,136.44","23,393.41","247.48M","2.54%"
"11/07/2023","23,393.41","23,059.15","23,477.77","23,059.15","365.29M","1.45%"
"11/06/2023","23,059.15","23,094.69","23,246.11","23,011.39","336.34M","-0.15%"
"11/05/2023","23,094.69","22,639.59","23,247.24","22,639.59","337.09M","2.01%"
"11/02/2023","22,639.59","22,433.38","22,882.69","22,433.38","221.60M","0.92%"
"11/01/2023","22,433.38","22,550.65","22,911.98","22,201.56","259.00M","-0.52%"
"10/31/2023","22,550.65","23,435.65","23,573.84","22,550.65","375.01M","-3.78%"
"10/30/2023","23,435.65","23,086.72","23,559.20","23,086.72","396.07M","1.51%"
"10/29/2023","23,086.72","23,262.27","23,413.14","23,086.72","580.50M","-0.75%"
"10/26/2023","23,262.27","23,131.96","23,439.40","22,911.53","388.61M","0.56%"
"10/25/2023","23,131.96","22,377.39","23,226.61","22,377.39","348.12M","3.37%"
"10/24/2023","22,377.39","22,572.49","22,841.22","21,858.48","228.86M","-0.86%"
"10/23/2023","22,572.49","22,128.49","22,616.58","22,128.49","240.04M","2.01%"
"10/22/2023","22,128.49","21,616.60","22,202.78","21,586.32","171.62M","2.37%"
"10/19/2023","21,616.60","22,117.40","22,217.68","21,616.60","244.34M","-2.26%"
"10/18/2023","22,117.40","22,073.95","22,423.59","21,972.82","287.02M","0.20%"
"10/17/2023","22,073.95","21,032.35","22,142.88","21,032.35","327.02M","4.95%"
"10/16/2023","21,032.35","20,324.96","21,328.74","20,324.96","274.15M","3.48%"
"10/15/2023","20,324.96","20,002.10","20,464.66","20,002.10","167.68M","1.61%"
"10/12/2023","20,002.10","19,653.49","20,002.10","19,653.49","157.88M","1.77%"
"10/11/2023","19,653.49","19,724.32","19,913.82","19,653.49","133.22M","-0.36%"
"10/10/2023","19,724.32","19,409.78","19,749.01","19,276.31","132.99M","1.62%"
"10/09/2023","19,409.78","19,357.42","19,464.73","19,219.31","108.63M","0.27%"
"10/08/2023","19,357.42","19,873.31","19,873.31","18,455.68","202.25M","-2.60%"
"10/04/2023","19,873.31","19,706.96","19,896.46","19,661.31","118.56M","0.84%"
"10/03/2023","19,706.96","19,901.24","19,927.22","19,652.16","115.00M","-0.98%"
"10/02/2023","19,901.24","20,054.72","20,162.05","19,608.68","208.97M","-0.77%"
"10/01/2023","20,054.72","20,174.28","20,223.85","19,979.56","136.22M","-0.59%"
"09/27/2023","20,174.28","20,354.86","20,429.44","20,086.40","171.06M","-0.89%"
"09/26/2023","20,354.86","20,320.56","20,531.31","20,320.56","209.81M","0.17%"
"09/25/2023","20,320.56","20,213.70","20,498.51","20,213.70","215.20M","0.53%"
"09/24/2023","20,213.70","20,080.57","20,325.68","20,077.36","160.22M","0.66%"
"09/21/2023","20,080.57","19,797.23","20,082.10","19,692.41","160.29M","1.43%"
"09/20/2023","19,797.23","19,954.30","20,264.21","19,715.05","210.90M","-0.79%"
"09/19/2023","19,954.30","19,751.78","20,049.38","19,712.25","190.78M","1.03%"
"09/18/2023","19,751.78","19,668.82","19,762.40","19,586.73","190.18M","0.42%"
"09/17/2023","19,668.82","19,540.33","19,772.59","19,540.33","238.38M","0.66%"
"09/14/2023","19,540.33","19,361.70","19,642.41","19,361.70","143.07M","0.92%"
"09/13/2023","19,361.70","19,144.09","19,408.92","19,144.09","104.04M","1.14%"
"09/12/2023","19,144.09","19,278.72","19,286.18","19,112.04","128.77M","-0.70%"
"09/11/2023","19,278.72","19,577.85","19,601.83","19,238.48","199.13M","-1.53%"
"09/10/2023","19,577.85","19,375.68","19,676.23","19,375.64","198.25M","1.04%"
"09/07/2023","19,375.68","19,224.52","19,471.40","19,224.48","126.02M","0.79%"
"09/06/2023","19,224.52","19,044.39","19,287.49","19,044.39","186.24M","0.95%"
"09/05/2023","19,044.39","18,910.99","19,146.68","18,910.99","173.82M","0.71%"
"09/04/2023","18,910.99","18,726.01","18,945.66","18,726.01","147.93M","0.99%"
"09/03/2023","18,726.01","18,873.82","18,955.40","18,726.01","110.03M","-0.78%"
"08/31/2023","18,873.82","18,818.15","18,884.84","18,726.46","131.97M","0.30%"
"08/30/2023","18,818.15","18,629.34","18,832.19","18,629.34","150.63M","1.01%"
"08/29/2023","18,629.34","18,584.84","18,709.86","18,584.84","220.66M","0.24%"
"08/28/2023","18,584.84","18,516.59","18,757.12","18,516.59","272.19M","0.37%"
"08/27/2023","18,516.59","18,207.82","18,516.59","18,207.82","134.13M","1.70%"
"08/24/2023","18,207.82","18,133.42","18,237.14","18,133.42","193.82M","0.41%"
"08/23/2023","18,133.42","18,216.63","18,322.06","18,130.61","226.10M","-0.46%"
"08/22/2023","18,216.63","17,920.48","18,256.74","17,920.48","169.65M","1.65%"
"08/21/2023","17,920.48","18,033.22","18,123.52","17,899.69","187.23M","-0.63%"
"08/20/2023","18,033.22","17,969.27","18,101.10","17,969.27","157.45M","0.36%"
"08/17/2023","17,969.27","18,062.50","18,130.45","17,956.88","162.62M","-0.52%"
"08/16/2023","18,062.50","17,965.32","18,166.70","17,936.39","220.48M","0.54%"
"08/15/2023","17,965.32","17,897.50","17,978.74","17,885.44","188.31M","0.38%"
"08/14/2023","17,897.50","17,856.07","18,066.71","17,856.07","288.83M","0.23%"
"08/13/2023","17,856.07","17,710.20","17,856.75","17,710.20","209.00M","0.82%"
"08/10/2023","17,710.20","17,763.63","17,813.07","17,693.52","217.75M","-0.30%"
"08/09/2023","17,763.63","17,748.89","17,910.10","17,746.30","299.07M","0.08%"
"08/08/2023","17,748.89","17,839.48","17,938.14","17,748.89","395.74M","-0.51%"
"08/07/2023","17,839.48","17,697.49","17,865.79","17,697.49","359.64M","0.80%"
